periodo_parlamentario,periodo_anual,legislatura,descripcion,clean_link,file_name
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2019 - 2020,Primera Legislatura Ordinaria,Asistencia y votación de la sesión del 06-08-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F61D616431638A800525845000623A3E/$FILE/Asis-vot-OFICIAL-06-08-2019.pdf,6ef77655-976f-5403-a9a7-9b4e5a409528.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2019 - 2020,Primera Legislatura Ordinaria,Asistencia a la sesión del 28-07-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/599122B39ED81200052584700071B406/$FILE/Asis-28-07-2019.pdf,332664ad-b6c5-5093-9418-f099faebbdb1.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2019 - 2020,Primera Legislatura Ordinaria,Asistencia a la sesión de instalación del 27-07-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8CD96A957468F658052584490060AE48/$FILE/Asis-sesión-de-instalación-27-07-2019.pdf,bed5d5cb-0bf1-554d-9e03-477fd13b5c76.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencia a la sesión del 27-07-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/3E06CAFC095A17BE052584490060704B/$FILE/Asis-OFICIAL-27-07-2019.pdf,9bc9cfd0-6ec2-509b-8370-29e5ae9b6810.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 25-07-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F901157B250CB03005258443005FC63F/$FILE/Asis-vot-OFICIAL-25-07-2019.pdf,203aa306-161a-5126-8400-a40422837d59.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 24-07-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E2FABC325569D3410525844200660616/$FILE/Asis-vot-OFICIAL-24-07-2019.pdf,43339f52-4e10-5e05-acd8-e180f141c2ab.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 23-07-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/799F6F502BFBB44D05258442006A1EC3/$FILE/Asis-vot-OFICIAL-23-07-2019.pdf,4e295dae-5a77-594b-a6a8-f023ee870cd1.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 22-07-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1925022998BDC8AF05258442005917B7/$FILE/Asis-vot-OFICIAL-22-07-2019.pdf,bc6152ae-2530-5581-ae85-cf9c9f15dd38.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-07-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/49EABA8DB5CAF56A052584420063689E/$FILE/Asis-vot-OFICIAL-11-07-2019(CON-FIRMA-DE-OM).pdf,5ec4aaef-d5fc-5c94-94b9-ff8ec8f738cf.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 14-06-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D0E763B120EE72D90525841E0061F708/$FILE/Asis-vot-OFICIAL-14-06-2019.pdf,23522be4-ee4a-580d-b5a5-a0fc10e6b01a.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votación de la sesión del 05-06-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/38B16B1995643E640525841000758F36/$FILE/Asis-vot-OFICIAL-05-06-19.pdf,0e889f6a-5558-56bd-99c8-07167b928864.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votación de la sesión del 04-06-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/42498CC5403A730805258410007CE284/$FILE/Asis-vot-OFICIAL-04-06-19.pdf,01d68ad1-c24d-5744-83f7-d7ec64ea36e9.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 23-05-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/557B570B964BA51705258409006E8939/$FILE/Asis-vot-OFICIAL-23-05-2019.pdf,4ecf850b-7941-5463-954e-53ba48c99fa3.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 16-05-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/21B43CE0C8825B16052584020050183B/$FILE/Asis-vot-OFICIAL-16-05-2019.pdf,6fa4a992-538d-539a-95e9-1ab69bd96e6b.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 15-05-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/82169CC56CA7B4A305258402004FF3BE/$FILE/Asis-vot-OFICIAL-15-05-19.pdf,72014b28-09eb-59d6-b040-bbfd9e4f6a30.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias de la sesión del 09-05-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/27EC5763FB05CF08052583F6007DB787/$FILE/Asis-OFICIAL-09-05-19.pdf,76f3b68a-12b5-57b4-b09d-d8d084a8f50b.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 08-05-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/141EA33D1E9DF2BD052583F6007D9EAD/$FILE/Asis-vot-OFICIAL-08-05-19.pdf,71e1266c-325a-512c-9d35-7fd0619272c9.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias de la sesión del 03-05-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F0E0F8ACC96E845E052583F500045B37/$FILE/Asis-OFICIAL-03-05-2019.pdf,4cd69b78-7992-5a15-8573-69c99f418668.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 02-05-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C427398071E4DD1A052583F40050384F/$FILE/Asis-vot-OFICIAL-02-05-19.pdf,5377e5ca-4051-51b1-98b0-6ee28fc3045a.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 16-04-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C485F25B700A10A4052583DF00808A18/$FILE/Asis-vot-OFICIAL-16.04.19.pdf,f57811df-295b-5769-be3b-22266ca1c446.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-04-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/8837419D7C179EB1052583DF00807E6D/$FILE/Asis-vot-OFICIAL-11-04-19.pdf,d70ae7ad-7998-5726-92d8-5b8ccb2636dc.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 10-04-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/218269A9069F8064052583DF00806315/$FILE/Asis-Vot-OFICIAL-10-04-19.pdf,5f3f42e4-5150-5528-a834-60b442fb1247.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votación de la sesión del 04-04-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/565DDB7924A7B2FE052583D7004DBAB9/$FILE/asistencia-y-votación-OFICIAL-4-4-19.pdf,dcd1bff5-5294-5687-94cd-a30c041d367d.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 03-04-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6FECA4F7085A2FB8052583D200824C04/$FILE/Votaciones-OFICIALES-03.04.19.pdf,0df851bf-c008-5818-a9df-b32e1410021a.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 22-03-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A3A1D9951F47CBFD052583CA006F590A/$FILE/Asis-vot-OFICIAL-22-03-19.pdf,4127fb5c-b396-53bb-8e31-56ade302f297.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias a la sesión del 21-03-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E5FC1ADA1C4B5D90052583CA006F3CA6/$FILE/Asis-OFICIAL-21-03-19.pdf,1c0aab54-b510-52a9-b9b3-71b9851be3bf.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 14-03-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6BC0950F4D6FBDC6052583C100500111/$FILE/Asis-vot-OFICIALES-14-03-19.pdf,01aee8df-347d-5388-97ee-5734a83de455.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 08-03-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A68260165E8AB353052583BB006C355E/$FILE/Asis-vot-OFICIAL-08.03.19.pdf,9816b705-d253-50c0-a5b8-36d4a55ee263.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Segunda Legislatura Ordinaria,Asistencias y votaciones de la sesión del 07-03-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/BB601F56E6AE5551052583BB006BDEF8/$FILE/Asis-vot-OFICIAL-07.03.19.pdf,073b4beb-965e-5978-b805-8c5fb5131c4c.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 01-02-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/EA5FCADAE47935D7052583A00070E537/$FILE/Asis-Vot-OFICIAL-01.02.19-Con-firma.pdf,2257a26a-d1b8-5d9c-9f77-1af1be17ba69.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 30-01-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F0BEEA6C397ECC2D052583A0006D17D8/$FILE/Asis-vot-OFICIAL-30.01.19-Final.pdf,91b7f92f-e5d6-5081-8939-c83cbed2710c.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 29-01-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DEE1D043FE722B2605258394006F0965/$FILE/Asis-vot-OFICIAL-29.01.19.pdf,f3f3e8a9-e011-5505-9fbf-580da75713c1.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencia de la sesión del 07-01-2019,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/431B7303AFD405F90525837D005B492E/$FILE/Asistencia-OFICIAL-07-01-19.pdf,492fa7a5-e08a-58bf-8718-77a81973a6f8.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 17-12-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6DB1E38849D2B87305258368007C4D3F/$FILE/Asist-votac-OFICIAL-17-12-18.pdf,c8e14021-e7ba-5be7-8ca4-fa0003026c3a.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 08-12-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/D39AA7DBFBDBE46B0525835D00651555/$FILE/Asis-votac-OFICIAL-08-12-18.pdf,93d3bc5a-f04c-5bb1-a1f9-1f7725697842.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 05-12-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/FC5E7ECC37ECA41D0525835B0079B5C2/$FILE/Asis-y-votac-OFICIAL-05-12-18.pdf,7e31d30d-ad7f-5d79-9a38-d932b5aaaa2e.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 30-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/94D7ED0F5BA1A27F052583600075FF7E/$FILE/Asist-y-votac-OFICIAL-30-11-18.pdf,0e2222ec-4c69-5ac3-9063-9aca18894516.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencia de la sesión del 29-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/938D3EBC7970A5FE05258359005048D0/$FILE/Asist-OFICIAL-29-11-18.pdf,618265da-c5e5-5b76-80be-2c1df97ecf30.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias de la sesión del 28-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7535064EFC303F8605258359005038EC/$FILE/Asist-OFICIAL--28-11-18.pdf,629ff7fd-4413-59e0-b874-1ff57c9bcbc8.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 22-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E8515F02209A595C05258351005CD429/$FILE/Asist-y-vot-OFICIAL-22-11-2018.pdf,727a745a-2df1-58ee-9631-892d570cc592.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 21-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/7D00C57A4E65A5F705258351005CB8F8/$FILE/Asis-y-votac-OFICIAL-21-11-2018.pdf,3f4598bb-9bce-546b-b73d-fc5087b9bbf1.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 09-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2B9392FB2AA54779052583430059B33B/$FILE/Asis-y-vot-OFICIAL-09-11-18.pdf,ecd24edf-f1c9-57a3-9b53-27e85ba5df27.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias de la sesión del 08-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DA6417A37DB49944052583430059A42A/$FILE/Asis-OFICIAL-08-11-18.pdf,4b0f4f8d-606f-5f46-bab5-b31dcb5a0bd8.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias de la sesión del 07-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1C3A1352FDE51DCE0525834300599515/$FILE/Asis-OFICIAL-07-11-18.pdf,97aa79d0-d87c-52bf-82df-e92174f8b5d6.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 06-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/336B8ACAFD8310E905258343005984F4/$FILE/Asis-y-vot-OFICIAL-06-11-18.pdf,7925d00c-5c6b-562b-9e08-f0f4df39bcc3.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 05-11-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/DAE878C50CE26C500525834300595DE9/$FILE/Asis-y-vot-OFICIAL-05-11-18.pdf,956450b0-b02f-5bb3-85d3-c8baca45f61c.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 31-10-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/693CE2997B386F330525833C0063BDDB/$FILE/Asist-y-vot-OFICIAL-31-10-2018.pdf,7393b3ea-7647-5145-8d4e-d760167b3623.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 30-10-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5303D55BA3F434DF0525836000762A5E/$FILE/Asist-y-Vot-OFICIAL-30-10-2018.pdf,cd67b909-4792-53eb-a579-a5f51af72105.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 18-10-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/F33A1EB58E37C2340525833000541126/$FILE/Asis-y-vot-OFICIAL-18-10-2018.pdf,60da42c6-e1ea-58be-8a08-c39efd790a5d.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 15-10-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/176FEC01D2D0F1FA052583270078FD75/$FILE/Asistencias-y-votación-OFICIAL-15-10-2018.pdf,25e21b18-1034-5bf8-9eac-73d895718ec4.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 11-10-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1B06B6D7EA71EAD80525832400714663/$FILE/Asis-vot-OFICIAL-11-10-18.pdf,1615d462-e0dc-5bcd-aac4-ff05218cfebe.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 04-10-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/E8D1EA4714560A8305258321005E94D1/$FILE/Asis-y-vot-OFICIAL-04-10-2018.pdf,2ae4d401-f2d7-52c7-a078-d5f283efd961.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 03-10-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/1E574C094C9E292C0525831D0062700C/$FILE/Asis-y-vot-OFICIAL-03-10-18.pdf,11c70091-b110-5214-96b6-5f51b2a94007.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 26-09-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/2A43F6203105D31A05258316006CA0BB/$FILE/ASIS-VOT-OFICIAL-26-09-18.pdf,5ac43314-cc01-5589-b7cd-a7118a3972d5.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 19-09-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/A3CCF0F06E9D5685052583120053F19F/$FILE/ASIS-Y-VOT-OFICIAL-19-09-18.pdf,c547e492-5e86-51b0-b4fd-a014bc3803e2.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencia y votaciones de la sesión del 18-09-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/9ABF5EC2DC9911EC052583120053CEFC/$FILE/ASIS-Y-VOT-OFICIAL-18-09-18.pdf,3b3ff4d0-8fe8-5139-bfc8-ed8f67bea40f.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 13-09-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/C1C5C9837DCC3C650525830700813568/$FILE/OFICIAL-13-09-18.pdf,1965c6d0-1758-592d-846e-01059c5f6445.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencia de la Sesión Extraordinaria del Pleno del 6-09-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/5E707322FED1F034052583000070D2D1/$FILE/asistencia-6-9-18.pdf,823067a9-98fc-5061-bd16-dc65c5f4d187.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 6-09-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/72FF5D79FCD93DB9052583070076A1A3/$FILE/OFICIAL-Asist-y-vot-6-9-18.PDF,5792b667-88a7-5483-986b-12c5a03e7f6d.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencia de la sesión del 05-09-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/886395029E6BD9810525830700770E6C/$FILE/OFICIAL-asistencia-5-9-18.pdf,81e64fae-31da-5771-b4e8-ff03d436bc60.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 23-08-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/B120BF6102D139720525830700563AB6/$FILE/Asis-y-votac-OFICIALES-23-08-18.pdf,329e3270-d431-5217-b9bc-5e594e047bed.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votaciones de la sesión del 16-08-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/75F936C4A55AD9BD0525830700555E33/$FILE/Asis-y-Vot-OFICIAL-16-08-18.pdf,206330aa-464a-54cb-b69e-acf17a07d1db.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencia y votación de la sesión del 13-08-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/6175FF08DC9CBB58052582EB007E5D85/$FILE/Asist-vot-OFICIAL-13-08-2018.pdf,8cf86599-7358-59bc-afe0-a083ef72dafc.pdf
Congreso de la República - Periodo Parlamentario 2016 - 2021,Período Anual de Sesiones 2018 - 2019,Primera Legislatura Ordinaria,Asistencias y votación de la sesión del 31-07-2018,https://www2.congreso.gob.pe/Sicr/RelatAgenda/PlenoComiPerm20112016.nsf/Apleno/779AB38F0BE826B8052582DD007F0FBF/$FILE/Asis-y-votac-OFICIAL-31-07-18.pdf,b46c02cd-bcb1-5665-aa47-6aee3955c839.pdf
